1958.1666666666667	315.7	
1958.25	317.45	
1958.3333333333333	317.5	
1958.4166666666667	317.26	
1958.5	315.86	
1958.5833333333333	314.93	
1958.6666666666667	313.2	
1958.75	312.44	
1958.8333333333333	313.33	
1958.9166666666667	314.67	
1959.0	315.62	
1959.0833333333333	316.38	
1959.1666666666667	316.71	
1959.25	317.72	
1959.3333333333333	318.29	
1959.4166666666667	318.16	
1959.5	316.54	
1959.5833333333333	314.8	
1959.6666666666667	313.84	
1959.75	313.26	
1959.8333333333333	314.8	
1959.9166666666667	315.58	
1960.0	316.43	
1960.0833333333333	316.97	
1960.1666666666667	317.58	
1960.25	319.02	
1960.3333333333333	320.03	
1960.4166666666667	319.59	
1960.5	318.18	
1960.5833333333333	315.91	
1960.6666666666667	314.16	
1960.75	313.84	
1960.8333333333333	315.0	
1960.9166666666667	316.19	
1961.0	316.93	
1961.0833333333333	317.7	
1961.1666666666667	318.54	
1961.25	319.48	
1961.3333333333333	320.58	
1961.4166666666667	319.77	
1961.5	318.57	
1961.5833333333333	316.79	
1961.6666666666667	314.8	
1961.75	315.38	
1961.8333333333333	316.1	
1961.9166666666667	317.01	
1962.0	317.94	
1962.0833333333333	318.56	
1962.1666666666667	319.68	
1962.25	320.63	
1962.3333333333333	321.01	
1962.4166666666667	320.55	
1962.5	319.58	
1962.5833333333333	317.4	
1962.6666666666667	316.25	
1962.75	315.42	
1962.8333333333333	316.69	
1962.9166666666667	317.7	
1963.0	318.74	
1963.0833333333333	319.08	
1963.1666666666667	319.86	
1963.25	321.39	
1963.3333333333333	322.24	
1963.4166666666667	321.47	
1963.5	319.74	
1963.5833333333333	317.77	
1963.6666666666667	316.21	
1963.75	315.99	
1963.8333333333333	317.12	
1963.9166666666667	318.31	
1964.0	319.57	
1964.3333333333333	322.24	
1964.4166666666667	321.89	
1964.5	320.44	
1964.5833333333333	318.7	
1964.6666666666667	316.7	
1964.75	316.79	
1964.8333333333333	317.79	
1964.9166666666667	318.71	
1965.0	319.44	
1965.0833333333333	320.44	
1965.1666666666667	320.89	
1965.25	322.13	
1965.3333333333333	322.16	
1965.4166666666667	321.87	
1965.5	321.39	
1965.5833333333333	318.8	
1965.6666666666667	317.81	
1965.75	317.3	
1965.8333333333333	318.87	
1965.9166666666667	319.42	
1966.0	320.62	
1966.0833333333333	321.59	
1966.1666666666667	322.39	
1966.25	323.87	
1966.3333333333333	324.01	
1966.4166666666667	323.75	
1966.5	322.39	
1966.5833333333333	320.37	
1966.6666666666667	318.64	
1966.75	318.1	
1966.8333333333333	319.79	
1966.9166666666667	321.08	
1967.0	322.06	
1967.0833333333333	322.5	
1967.1666666666667	323.04	
1967.25	324.42	
1967.3333333333333	325.0	
1967.4166666666667	324.09	
1967.5	322.55	
1967.5833333333333	320.92	
1967.6666666666667	319.31	
1967.75	319.31	
1967.8333333333333	320.72	
1967.9166666666667	321.96	
1968.0	322.57	
1968.0833333333333	323.15	
1968.1666666666667	323.89	
1968.25	325.02	
1968.3333333333333	325.57	
1968.4166666666667	325.36	
1968.5	324.14	
1968.5833333333333	322.03	
1968.6666666666667	320.41	
1968.75	320.25	
1968.8333333333333	321.31	
1968.9166666666667	322.84	
1969.0	324.0	
1969.0833333333333	324.42	
1969.1666666666667	325.64	
1969.25	326.66	
1969.3333333333333	327.34	
1969.4166666666667	326.76	
1969.5	325.88	
1969.5833333333333	323.67	
1969.6666666666667	322.38	
1969.75	321.78	
1969.8333333333333	322.85	
1969.9166666666667	324.12	
1970.0	325.03	
1970.0833333333333	325.99	
1970.1666666666667	326.87	
1970.25	328.14	
1970.3333333333333	328.07	
1970.4166666666667	327.66	
1970.5	326.35	
1970.5833333333333	324.69	
1970.6666666666667	323.1	
1970.75	323.16	
1970.8333333333333	323.98	
1970.9166666666667	325.13	
1971.0	326.17	
1971.0833333333333	326.68	
1971.1666666666667	327.18	
1971.25	327.78	
1971.3333333333333	328.92	
1971.4166666666667	328.57	
1971.5	327.34	
1971.5833333333333	325.46	
1971.6666666666667	323.36	
1971.75	323.57	
1971.8333333333333	324.8	
1971.9166666666667	326.01	
1972.0	326.77	
1972.0833333333333	327.63	
1972.1666666666667	327.75	
1972.25	329.72	
1972.3333333333333	330.07	
1972.4166666666667	329.09	
1972.5	328.05	
1972.5833333333333	326.32	
1972.6666666666667	324.93	
1972.75	325.06	
1972.8333333333333	326.5	
1972.9166666666667	327.55	
1973.0	328.55	
1973.0833333333333	329.56	
1973.1666666666667	330.3	
1973.25	331.5	
1973.3333333333333	332.48	
1973.4166666666667	332.07	
1973.5	330.87	
1973.5833333333333	329.31	
1973.6666666666667	327.51	
1973.75	327.18	
1973.8333333333333	328.16	
1973.9166666666667	328.64	
1974.0	329.35	
1974.0833333333333	330.71	
1974.1666666666667	331.48	
1974.25	332.65	
1974.3333333333333	333.09	
1974.4166666666667	332.25	
1974.5	331.18	
1974.5833333333333	329.4	
1974.6666666666667	327.43	
1974.75	327.37	
1974.8333333333333	328.46	
1974.9166666666667	329.57	
1975.0	330.4	
1975.0833333333333	331.41	
1975.1666666666667	332.04	
1975.25	333.31	
1975.3333333333333	333.96	
1975.4166666666667	333.6	
1975.5	331.91	
1975.5833333333333	330.06	
1975.6666666666667	328.56	
1975.75	328.34	
1975.8333333333333	329.49	
1975.9166666666667	330.76	
1976.0	331.75	
1976.0833333333333	332.56	
1976.1666666666667	333.5	
1976.25	334.58	
1976.3333333333333	334.87	
1976.4166666666667	334.34	
1976.5	333.05	
1976.5833333333333	330.94	
1976.6666666666667	329.3	
1976.75	328.94	
1976.8333333333333	330.31	
1976.9166666666667	331.68	
1977.0	332.93	
1977.0833333333333	333.42	
1977.1666666666667	334.7	
1977.25	336.07	
1977.3333333333333	336.74	
1977.4166666666667	336.27	
1977.5	334.93	
1977.5833333333333	332.75	
1977.6666666666667	331.59	
1977.75	331.16	
1977.8333333333333	332.4	
1977.9166666666667	333.85	
1978.0	334.97	
