0.0	26.591250541096088	2.2183456840069984	24.0	
1.0	23.783685610746033	2.189065407385859	21.6	
2.0	33.83655319781974	2.230888272182048	34.7	
3.0	32.443311808572616	2.218294933835794	33.4	
4.0	32.319692740391474	2.2195585887345404	36.2	
5.0	25.65638744807802	2.2026874661228493	28.7	
6.0	20.87250322761247	2.173896327013484	22.9	
7.0	18.06098282028688	2.208095856954342	27.1	
8.0	16.347987933142576	2.308158002553731	16.5	
9.0	18.268593221146148	2.195248085577465	18.9	
10.0	17.70781641022768	2.2366224262391143	15.0	
11.0	19.536507340846583	2.1895354861167644	18.9	
12.0	20.920896244992036	2.1935851671622224	21.7	
13.0	18.861211844545323	2.1788116535031747	20.4	
14.0	18.24916713091079	2.171297868669775	18.2	
15.0	18.784415331552736	2.184908180281024	19.9	
16.0	20.3364391476498	2.206288044413386	23.1	
17.0	17.196312012441922	2.1696669094952727	17.5	
18.0	18.36193886154797	2.4113157038524777	20.2	
19.0	18.12130584474653	2.1868297761945272	18.2	
20.0	15.694757501070853	2.223290879989314	13.6	
21.0	17.12315272068372	2.1772358167033192	19.6	
22.0	15.877135473769158	2.2170212520255737	15.2	
23.0	15.418029228807427	2.202747675412354	14.5	
24.0	16.14417403069092	2.1817478858040884	15.6	
25.0	15.767131192726083	2.2818978743308973	13.9	
26.0	16.327130423276685	2.1784605740957748	16.6	
27.0	15.856098733318504	2.2357533887629386	14.8	
28.0	18.18699294811813	2.197732654370046	18.4	
29.0	19.922332333691884	2.2233016366826193	21.0	
30.0	15.189405703218654	2.204767128215154	12.7	
31.0	16.669441285310313	2.201248077346671	14.5	
32.0	12.664849719440099	2.454619149994383	13.2	
33.0	15.958153895742726	2.1990652487078526	13.1	
34.0	14.063552978914231	2.3874080724090003	13.5	
35.0	21.649734740669373	2.1692603437252904	18.9	
36.0	21.363922632473987	2.1733953414336953	20.0	
37.0	21.908078680804465	2.1754611095368306	21.0	
38.0	22.5807160178083	2.1760817582743184	24.7	
39.0	28.926045274478383	2.2352732446869705	30.8	
40.0	34.94787165924208	2.250998872214041	34.9	
41.0	31.644879085186403	2.276872370227892	26.6	
42.0	25.07395678339526	2.2344700655103793	25.3	
43.0	25.040060725004878	2.227528774468923	24.7	
44.0	22.75507500692038	2.179377487708853	21.2	
45.0	20.92521338473307	2.2324094748528083	19.3	
46.0	21.339454204426147	2.209440955150653	20.0	
47.0	19.66899154597195	2.217981889214015	16.6	
48.0	18.48502577096224	2.440493611225166	14.4	
49.0	19.056449145136867	2.2313495809003405	19.4	
50.0	20.93134271283634	2.192566445047435	19.7	
51.0	21.885972891410347	2.1879820781016255	20.5	
52.0	27.260889400262386	2.185512920542862	25.0	
53.0	22.423579358961433	2.204932646222458	23.4	
54.0	18.894744824094232	2.7306480121195413	18.9	
55.0	35.09485373017378	2.3358256913700575	35.4	
56.0	23.354386561433785	2.277397635897516	24.7	
57.0	30.639430783689022	2.400454370035967	31.6	
58.0	21.710894161718898	2.2057498498681665	23.3	
59.0	20.548362454981543	2.2214333719430925	19.6	
60.0	18.838520166347735	2.262734307544573	18.7	
61.0	18.002764916745946	2.2542937942836483	16.0	
62.0	22.314343158563133	2.2001739124500994	22.2	
63.0	23.435607418534346	2.211333580773501	25.0	
64.0	28.325662415940315	2.313077441386089	33.0	
65.0	25.38888163410593	2.2538000503053155	23.5	
66.0	20.70375658123521	2.4147302201693046	19.4	
67.0	20.059674417192582	2.1954839934702957	22.0	
68.0	18.089931926166173	2.222968365458969	17.4	
69.0	19.504336298676208	2.183087009816039	20.9	
70.0	25.355591280385852	2.20495976384021	24.2	
71.0	21.229896609613206	2.187243838244741	21.7	
72.0	22.916468131763395	2.197658701705277	22.8	
73.0	23.85726166598033	2.1989816594278175	23.4	
74.0	25.923696894431487	2.325232065269623	24.1	
75.0	23.33894019550644	2.194799921826314	21.4	
76.0	20.97388139780378	2.1719600460155863	20.0	
77.0	22.17865605262341	2.1910343893757123	20.8	
78.0	20.838383369904477	2.190244342164458	21.2	
79.0	21.18126994377235	2.2363561612874667	20.3	
80.0	27.245312466518953	2.169169715894596	28.0	
81.0	23.933888595784083	2.182471665069104	23.9	
82.0	23.581301793805324	2.167124878204061	24.8	
83.0	22.080606589617673	2.1691271800353213	22.9	
84.0	24.394729594059754	2.1706582595914306	23.9	
85.0	27.124513858987484	2.166463937642196	26.6	
86.0	22.163212772575207	2.179002685988473	22.5	
87.0	23.555623491178267	2.168311815890495	22.2	
88.0	29.050909442885313	2.2155853312279397	23.6	
89.0	31.035870188381523	2.1996583811495616	28.7	
90.0	24.663048780406825	2.183430894654289	22.6	
91.0	24.427601211995352	2.185288336040193	22.0	
92.0	24.765937979507726	2.2482422106645674	22.9	
93.0	24.301443455857225	2.256914956452177	25.0	
94.0	21.7647722477559	2.2639691158823374	20.6	
95.0	27.10719390050508	2.241168501136372	28.4	
96.0	21.885246414982248	2.1908510121702416	21.4	
97.0	40.2267238793429	2.4336589590952458	38.7	
98.0	42.06325053621549	2.39074240195408	43.8	
99.0	33.477176003856584	2.250656054376652	33.2	
100.0	23.025769075611606	2.2217877545640374	27.5	
101.0	24.833690498024225	2.229995087253474	26.5	
102.0	18.20721535757184	2.861488009239947	18.6	
103.0	18.531209050037432	2.183626979869753	19.3	
104.0	19.08912607608363	2.189241887593313	20.1	
105.0	17.450771421426907	2.2182076319726423	19.5	
106.0	17.114815233449917	2.215020508247408	19.5	
107.0	18.977979190356564	2.1875023073903757	20.4	
108.0	19.539990872435737	2.2110956510562003	19.8	
109.0	17.886416082794312	2.1909901743298392	19.4	
110.0	20.60337948781671	2.1958937213345413	21.7	
111.0	25.133068833092693	2.281286936923873	22.8	
112.0	18.18891939491732	2.248342824014437	18.8	
113.0	17.8953040643828	2.2496490199075265	18.7	
114.0	22.15315118577564	2.214350496705013	18.5	
115.0	19.036761580617167	2.2646707699831383	18.3	
116.0	21.365162039233837	2.2046821022056324	21.2	
117.0	20.66750273987418	2.2321723003127296	19.2	
118.0	19.94156213349197	2.2813342907394327	20.4	
119.0	19.718997986405157	2.2627883809878537	19.3	
120.0	20.02862269821344	2.321488389376877	22.0	
121.0	20.79091703618178	2.2984321881421854	20.3	
122.0	19.788303563080262	2.2831815692277284	20.5	
123.0	18.262098340084776	2.3419531055431606	17.3	
124.0	19.172748070617672	2.2868534621632812	18.8	
125.0	20.58151805063244	2.294514725462937	21.4	
126.0	16.872524768812582	2.4469899398926964	15.7	
127.0	16.12756126426393	2.259694231623318	16.2	
128.0	19.498633592855185	2.247511475000977	18.0	
129.0	15.296770701825153	2.2637537044240785	14.3	
130.0	20.890667091414798	2.2463413002594423	19.2	
131.0	19.83764296642039	2.2524193499167664	19.6	
132.0	21.062440668116324	2.2385838792507	23.0	
133.0	16.663055064855143	2.241544079641823	18.4	
134.0	15.740187889023218	2.5211862060728776	15.6	
135.0	18.023384657513816	2.2344088658624863	18.1	
136.0	17.131695578922518	2.2122398481804817	17.4	
137.0	20.101654346333817	2.2459023686952735	17.1	
138.0	15.315260539297014	2.2352046251124666	13.3	
139.0	16.892987662518863	2.2208605443040588	17.8	
140.0	15.195349558256567	2.311427884268325	14.0	
141.0	13.307716185576282	2.5769907636876757	14.4	
